cip4,naics3,naics3_title,weighted_emp,share_in_naics3
48.05,327,Nonmetallic Mineral Product Manufacturing,8980,0.005135302056408262
48.05,482,Rail Transportation,8180,0.004677814122652515
48.05,325,Chemical Manufacturing,7540,0.004311823775647918
48.05,321,Wood Product Manufacturing,5640,0.003225289932978018
48.05,322,Paper Manufacturing,5530,0.0031623853420866023
48.05,488,Support Activities for Transportation,4410,0.0025219022348285563
48.05,213,Support Activities for Mining,3540,0.002024384106869181
48.05,424,"Merchant Wholesalers, Nondurable Goods",3460,0.001978635313493607
48.05,323,Printing and Related Support Activities,3360,0.0019214493217741381
48.05,311,Food Manufacturing,2780,0.0015897705698012215
48.05,562,Waste Management and Remediation Services,2410,0.0013781824004391885
48.05,551,Management of Companies and Enterprises,2350,0.0013438708054075074
48.05,221,Utilities,2310,0.00132099640871972
48.05,212,Mining (except Oil and Gas),1930,0.00110368964018574
48.05,324,Petroleum and Coal Products Manufacturing,1780,0.0010179106526065375
48.05,532,Rental and Leasing Services,1770,0.0010121920534345906
48.05,425,Wholesale Trade Agents and Brokers,1270,0.0007262620948372487
48.05,441,Motor Vehicle and Parts Dealers,1220,0.0006976690989775145
48.05,611,Educational Services,1210,0.0006919504998055676
48.05,481,Air Transportation,1160,0.0006633575039458335
48.05,444,Building Material and Garden Equipment and Supplies Dealers,1070,0.0006118901113983118
48.05,312,Beverage and Tobacco Product Manufacturing,720,0.0004117391403801725
48.05,314,Textile Product Mills,720,0.0004117391403801725
48.05,484,Truck Transportation,700,0.0004003019420362788
48.05,493,Warehousing and Storage,510,0.00029164855776928886
48.05,624,Social Assistance,430,0.0002458997643937141
48.05,483,Water Transportation,380,0.00021730676853397993
48.05,513,Publishing Industries,320,0.00018299517350229888
48.05,711,"Performing Arts, Spectator Sports, and Related Industries",320,0.00018299517350229888
48.05,486,Pipeline Transportation,280,0.0001601207768145115
48.05,115,Support Activities for Agriculture and Forestry,260,0.00014868357847061783
48.05,713,"Amusement, Gambling, and Recreation Industries",220,0.0001258091817828305
48.05,211,Oil and Gas Extraction,170,9.721618592309628e-05
48.05,313,Textile Mills,140,8.006038840725576e-05
48.05,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",130,7.434178923530891e-05
48.05,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",110,6.290459089141524e-05
48.05,622,Hospitals,80,4.574879337557472e-05
48.05,456,Health and Personal Care Retailers,30,1.7155797515840518e-05
48.07,337,Furniture and Related Product Manufacturing,87260,0.4364745898359344
48.07,321,Wood Product Manufacturing,80940,0.40486194477791115
48.07,423,"Merchant Wholesalers, Durable Goods",6880,0.03441376550620248
48.07,238,Specialty Trade Contractors,6020,0.03011204481792717
48.07,339,Miscellaneous Manufacturing,2720,0.013605442176870748
48.07,336,Transportation Equipment Manufacturing,2400,0.012004801920768308
48.07,811,Repair and Maintenance,2020,0.010104041616646658
48.07,444,Building Material and Garden Equipment and Supplies Dealers,1890,0.009453781512605041
48.07,236,Construction of Buildings,1790,0.00895358143257303
48.07,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",1500,0.007503001200480192
48.07,561,Administrative and Support Services,1330,0.00665266106442577
48.07,493,Warehousing and Storage,1120,0.0056022408963585435
48.07,332,Fabricated Metal Product Manufacturing,750,0.003751500600240096
48.07,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",650,0.003251300520208083
48.07,333,Machinery Manufacturing,490,0.0024509803921568627
48.07,113,Forestry and Logging,460,0.002300920368147259
48.07,541,"Professional, Scientific, and Technical Services",440,0.0022008803521408565
48.07,326,Plastics and Rubber Products Manufacturing,370,0.0018507402961184473
48.07,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",320,0.001600640256102441
48.07,327,Nonmetallic Mineral Product Manufacturing,220,0.0011004401760704283
48.07,624,Social Assistance,130,0.0006502601040416166
48.07,322,Paper Manufacturing,90,0.0004501800720288115
48.07,488,Support Activities for Transportation,70,0.00035014005602240897
48.07,611,Educational Services,60,0.00030012004801920766
48.08,238,Specialty Trade Contractors,3090,0.31724845995893225
48.08,237,Heavy and Civil Engineering Construction,2550,0.2618069815195072
48.08,236,Construction of Buildings,1340,0.1375770020533881
48.08,332,Fabricated Metal Product Manufacturing,620,0.06365503080082136
48.08,811,Repair and Maintenance,550,0.05646817248459959
48.08,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",320,0.03285420944558522
48.08,541,"Professional, Scientific, and Technical Services",200,0.02053388090349076
48.08,611,Educational Services,190,0.019507186858316223
48.08,561,Administrative and Support Services,170,0.017453798767967144
48.08,212,Mining (except Oil and Gas),150,0.015400410677618069
48.08,482,Rail Transportation,140,0.014373716632443531
48.08,324,Petroleum and Coal Products Manufacturing,130,0.013347022587268994
48.08,311,Food Manufacturing,70,0.007186858316221766
48.08,336,Transportation Equipment Manufacturing,70,0.007186858316221766
48.08,622,Hospitals,70,0.007186858316221766
48.08,221,Utilities,50,0.00513347022587269
48.08,331,Primary Metal Manufacturing,30,0.003080082135523614
49.01,481,Air Transportation,250950,0.4812818840857658
49.01,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",39590,0.07592727551685781
49.01,488,Support Activities for Transportation,24590,0.04715967933719458
49.01,493,Warehousing and Storage,20650,0.03960339074066971
49.01,423,"Merchant Wholesalers, Durable Goods",17920,0.034367688235971
49.01,551,Management of Companies and Enterprises,17850,0.03423343945379924
49.01,484,Truck Transportation,17670,0.03388822829964328
49.01,424,"Merchant Wholesalers, Nondurable Goods",16800,0.03221970772122282
49.01,541,"Professional, Scientific, and Technical Services",11370,0.021805837904184725
49.01,492,Couriers and Messengers,11060,0.021211307583138352
49.01,611,Educational Services,10260,0.019677035786889646
49.01,561,Administrative and Support Services,5180,0.009934409880710367
49.01,621,Ambulatory Health Care Services,4580,0.008783706033523839
49.01,532,Rental and Leasing Services,4460,0.008553565264086533
49.01,311,Food Manufacturing,4340,0.008323424494649227
49.01,336,Transportation Equipment Manufacturing,3950,0.007575466993977984
49.01,325,Chemical Manufacturing,3800,0.0072877910321813505
49.01,444,Building Material and Garden Equipment and Supplies Dealers,3280,0.006290514364619693
49.01,238,Specialty Trade Contractors,3220,0.00617544397990104
49.01,334,Computer and Electronic Product Manufacturing,2960,0.00567680564612021
49.01,485,Transit and Ground Passenger Transportation,2650,0.005082275325073837
49.01,333,Machinery Manufacturing,2540,0.00487131295308964
49.01,482,Rail Transportation,2250,0.004315139426949484
49.01,332,Fabricated Metal Product Manufacturing,1790,0.0034329331441064785
49.01,483,Water Transportation,1780,0.0034137547466533695
49.01,562,Waste Management and Remediation Services,1710,0.003279505964481608
49.01,622,Hospitals,1690,0.00324114916957539
49.01,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",1670,0.0032027923746691727
49.01,425,Wholesale Trade Agents and Brokers,1660,0.0031836139772160638
49.01,326,Plastics and Rubber Products Manufacturing,1630,0.0031260787848567373
49.01,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",1520,0.0029151164128725406
49.01,221,Utilities,1390,0.002665797245982126
49.01,339,Miscellaneous Manufacturing,1370,0.002627440451075908
49.01,115,Support Activities for Agriculture and Forestry,1360,0.0026082620536227994
49.01,441,Motor Vehicle and Parts Dealers,1320,0.002531548463810364
49.01,455,General Merchandise Retailers,1320,0.002531548463810364
49.01,237,Heavy and Civil Engineering Construction,1120,0.0021479805147481875
49.01,312,Beverage and Tobacco Product Manufacturing,1010,0.0019370181427639907
49.01,335,"Electrical Equipment, Appliance, and Component Manufacturing",960,0.0018411261554984466
49.01,491,Postal Service (Federal Government),900,0.0017260557707797937
49.01,624,Social Assistance,880,0.001687698975873576
49.01,811,Repair and Maintenance,840,0.0016109853860611406
49.01,458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",750,0.0014383798089831613
49.01,487,Scenic and Sightseeing Transportation,710,0.0013616662191707261
49.01,812,Personal and Laundry Services,710,0.0013616662191707261
49.01,236,Construction of Buildings,690,0.0013233094242645085
49.01,327,Nonmetallic Mineral Product Manufacturing,640,0.0012274174369989643
49.01,331,Primary Metal Manufacturing,640,0.0012274174369989643
49.01,322,Paper Manufacturing,630,0.0012082390395458556
49.01,722,Food Services and Drinking Places,610,0.0011698822446396379
49.01,517,Telecommunications,560,0.0010739902573740938
49.01,513,Publishing Industries,540,0.0010356334624678763
49.01,324,Petroleum and Coal Products Manufacturing,530,0.0010164550650147673
49.01,213,Support Activities for Mining,480,0.0009205630777492233
49.01,321,Wood Product Manufacturing,450,0.0008630278853898969
49.01,445,Food and Beverage Retailers,450,0.0008630278853898969
49.01,486,Pipeline Transportation,380,0.0007287791032181351
49.01,531,Real Estate,380,0.0007287791032181351
49.01,337,Furniture and Related Product Manufacturing,350,0.0006712439108588086
49.01,721,Accommodation,350,0.0006712439108588086
49.01,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",320,0.0006137087184994822
49.01,713,"Amusement, Gambling, and Recreation Industries",310,0.0005945303210463733
49.01,323,Printing and Related Support Activities,300,0.0005753519235932646
49.01,456,Health and Personal Care Retailers,300,0.0005753519235932646
49.01,711,"Performing Arts, Spectator Sports, and Related Industries",280,0.0005369951286870469
49.01,524,Insurance Carriers and Related Activities,260,0.0004986383337808293
49.01,457,Gasoline Stations and Fuel Dealers,240,0.00046028153887461165
49.01,518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",240,0.00046028153887461165
49.01,315,Apparel Manufacturing,220,0.000421924743968394
49.01,512,Motion Picture and Sound Recording Industries,220,0.000421924743968394
49.01,211,Oil and Gas Extraction,210,0.00040274634651528516
49.01,212,Mining (except Oil and Gas),200,0.00038356794906217636
49.01,313,Textile Mills,150,0.0002876759617966323
49.01,516,Broadcasting and Content Providers,150,0.0002876759617966323
49.01,522,Credit Intermediation and Related Activities,120,0.00023014076943730582
49.01,314,Textile Product Mills,110,0.000210962371984197
49.01,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",60,0.00011507038471865291
49.01,316,Leather and Allied Product Manufacturing,40,7.671358981243527e-05
49.02,484,Truck Transportation,968380,0.1706489693710141
49.02,492,Couriers and Messengers,510540,0.08996791014134693
49.02,493,Warehousing and Storage,431760,0.07608521346540516
49.02,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",426290,0.07512128415825357
49.02,611,Educational Services,317520,0.05595371729557033
49.02,485,Transit and Ground Passenger Transportation,300850,0.0530161118933369
49.02,424,"Merchant Wholesalers, Nondurable Goods",273750,0.04824052062755851
49.02,238,Specialty Trade Contractors,270660,0.04769599749061182
49.02,423,"Merchant Wholesalers, Durable Goods",236830,0.04173443835698514
49.02,237,Heavy and Civil Engineering Construction,230970,0.04070178282866553
49.02,561,Administrative and Support Services,152850,0.026935392065469656
49.02,441,Motor Vehicle and Parts Dealers,137150,0.02416872111075671
49.02,488,Support Activities for Transportation,111540,0.019655699254056167
49.02,562,Waste Management and Remediation Services,97570,0.017193890767601402
49.02,327,Nonmetallic Mineral Product Manufacturing,95400,0.016811491024179295
49.02,482,Rail Transportation,93920,0.016550683825900622
49.02,311,Food Manufacturing,77650,0.013683566855634405
49.02,212,Mining (except Oil and Gas),74470,0.013123183821495094
49.02,532,Rental and Leasing Services,62580,0.011027915181269814
49.02,444,Building Material and Garden Equipment and Supplies Dealers,49000,0.008634832915983076
49.02,541,"Professional, Scientific, and Technical Services",45360,0.007993388185081475
49.02,624,Social Assistance,42830,0.0075475488528888805
49.02,236,Construction of Buildings,40590,0.007152813633872511
49.02,321,Wood Product Manufacturing,39460,0.006953683813565146
49.02,213,Support Activities for Mining,33600,0.005921028285245537
49.02,332,Fabricated Metal Product Manufacturing,28430,0.005009965302069364
49.02,481,Air Transportation,27030,0.0047632557901841335
49.02,113,Forestry and Logging,25720,0.004532406175491525
49.02,457,Gasoline Stations and Fuel Dealers,25150,0.004431960159938252
49.02,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",24720,0.0043561850955735025
49.02,812,Personal and Laundry Services,21930,0.0038645282826022215
49.02,811,Repair and Maintenance,21720,0.003827521855819437
49.02,455,General Merchandise Retailers,21190,0.0037341246834628854
49.02,336,Transportation Equipment Manufacturing,20970,0.0036953560458809205
49.02,325,Chemical Manufacturing,20420,0.003598434451926008
49.02,322,Paper Manufacturing,20330,0.0035825745547333862
49.02,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",19080,0.003362298204835859
