state_fips,state_abbr,state_name,soc_code,occupation_title,total_employment,location_quotient,jobs_per_1000,annual_median,annual_mean,annual_pct10,annual_pct25,annual_pct75,annual_pct90,hourly_median,hourly_mean
47,TN,Tennessee,25-2021,"Elementary School Teachers, Except Special Education",28880.0,0.98,8.82,52690.0,55800.0,46100.0,48410.0,61980.0,71180.0,,
47,TN,Tennessee,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",12650.0,0.96,3.862,58170.0,56610.0,47010.0,48890.0,62040.0,70020.0,,
47,TN,Tennessee,25-2023,"Career/Technical Education Teachers, Middle School",100.0,0.32,0.03,59660.0,59220.0,48740.0,50130.0,64000.0,72860.0,,
47,TN,Tennessee,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",21250.0,0.93,6.49,60330.0,59340.0,47240.0,49770.0,63010.0,76700.0,,
47,TN,Tennessee,25-2032,"Career/Technical Education Teachers, Secondary School",2920.0,1.32,0.892,59460.0,58010.0,47560.0,49690.0,62860.0,73290.0,,
47,TN,Tennessee,25-2051,"Special Education Teachers, Preschool",200.0,0.34,0.061,60810.0,57880.0,30970.0,47990.0,68160.0,75180.0,,
47,TN,Tennessee,25-2052,"Special Education Teachers, Kindergarten and Elementary School",4100.0,0.83,1.252,61080.0,60000.0,48020.0,50280.0,63530.0,76160.0,,
47,TN,Tennessee,25-2057,"Special Education Teachers, Middle School",1300.0,0.64,0.398,55510.0,56400.0,46840.0,48970.0,61950.0,70230.0,,
47,TN,Tennessee,25-2058,"Special Education Teachers, Secondary School",1990.0,0.57,0.606,58580.0,57530.0,47460.0,49880.0,62410.0,70030.0,,
47,TN,Tennessee,25-2059,"Special Education Teachers, All Other",290.0,0.34,0.088,64490.0,66010.0,52310.0,60750.0,72550.0,78440.0,,
47,TN,Tennessee,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",360.0,0.46,0.109,55270.0,60090.0,39520.0,47110.0,66420.0,92260.0,26.57,28.89
47,TN,Tennessee,25-3021,Self-Enrichment Teachers,3200.0,0.49,0.978,36650.0,43670.0,26410.0,31530.0,47830.0,69690.0,17.62,20.99
47,TN,Tennessee,25-3031,"Substitute Teachers, Short-Term",6690.0,0.65,2.042,26240.0,27630.0,20300.0,21610.0,29580.0,31830.0,12.62,13.29
47,TN,Tennessee,25-3041,Tutors,2890.0,0.78,0.884,40680.0,46640.0,21690.0,30170.0,58250.0,86320.0,19.56,22.42
47,TN,Tennessee,25-3099,"Teachers and Instructors, All Other",1110.0,0.42,0.34,59850.0,59620.0,31310.0,38380.0,74960.0,90530.0,,
47,TN,Tennessee,25-4011,Archivists,140.0,0.95,0.044,47950.0,51370.0,34030.0,40500.0,57930.0,68440.0,23.05,24.7
47,TN,Tennessee,25-4012,Curators,200.0,0.78,0.062,55490.0,59660.0,34940.0,46510.0,70590.0,91830.0,26.68,28.68
47,TN,Tennessee,25-4013,Museum Technicians and Conservators,270.0,0.98,0.083,41910.0,44620.0,30120.0,30720.0,50300.0,69470.0,20.15,21.45
47,TN,Tennessee,25-4022,Librarians and Media Collections Specialists,2590.0,0.92,0.79,59710.0,57330.0,36550.0,48510.0,64050.0,76900.0,28.71,27.56
47,TN,Tennessee,25-4031,Library Technicians,500.0,0.32,0.151,31660.0,34770.0,22750.0,29120.0,39090.0,48970.0,15.22,16.72
47,TN,Tennessee,25-9031,Instructional Coordinators,4640.0,1.04,1.417,64840.0,69640.0,43980.0,59760.0,82050.0,98220.0,31.17,33.48
47,TN,Tennessee,25-9044,"Teaching Assistants, Postsecondary",320.0,0.1,0.097,30000.0,31410.0,16240.0,24360.0,38920.0,48570.0,,
47,TN,Tennessee,25-9045,"Teaching Assistants, Except Postsecondary",22820.0,0.78,6.968,28030.0,28890.0,20730.0,22980.0,32320.0,37910.0,,
47,TN,Tennessee,25-9099,"Educational Instruction and Library Workers, All Other",3290.0,1.35,1.006,50670.0,53290.0,30710.0,37580.0,62780.0,76280.0,24.36,25.62
47,TN,Tennessee,27-1011,Art Directors,750.0,0.7,0.23,75820.0,96710.0,40320.0,60380.0,105410.0,151190.0,36.45,46.5
47,TN,Tennessee,27-1012,Craft Artists,,,,37570.0,54620.0,30280.0,31210.0,92720.0,104000.0,18.06,26.26
47,TN,Tennessee,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",160.0,0.76,0.049,47580.0,44700.0,25330.0,30410.0,52800.0,60330.0,22.87,21.49
47,TN,Tennessee,27-1014,Special Effects Artists and Animators,,,,81660.0,93120.0,53840.0,71750.0,95930.0,154420.0,39.26,44.77
47,TN,Tennessee,27-1019,"Artists and Related Workers, All Other",,,,45700.0,47310.0,27360.0,36190.0,55320.0,72120.0,21.97,22.75
47,TN,Tennessee,27-1021,Commercial and Industrial Designers,970.0,1.5,0.295,59990.0,64900.0,44560.0,54830.0,72870.0,90670.0,28.84,31.2
47,TN,Tennessee,27-1022,Fashion Designers,40.0,0.09,0.012,142500.0,117100.0,40980.0,92720.0,153360.0,170180.0,68.51,56.3
47,TN,Tennessee,27-1023,Floral Designers,930.0,1.09,0.284,32950.0,34050.0,23740.0,28840.0,38200.0,45760.0,15.84,16.37
47,TN,Tennessee,27-1024,Graphic Designers,4190.0,0.92,1.28,51740.0,58710.0,30280.0,41060.0,75750.0,89540.0,24.87,28.23
47,TN,Tennessee,27-1025,Interior Designers,1290.0,0.87,0.394,58730.0,62310.0,38050.0,45990.0,70550.0,89460.0,28.24,29.96
47,TN,Tennessee,27-1026,Merchandise Displayers and Window Trimmers,3670.0,0.9,1.12,34590.0,36030.0,28110.0,30640.0,39420.0,44050.0,16.63,17.32
47,TN,Tennessee,27-1027,Set and Exhibit Designers,370.0,1.61,0.113,45840.0,52950.0,25980.0,28240.0,61750.0,104000.0,22.04,25.46
47,TN,Tennessee,27-1029,"Designers, All Other",220.0,1.05,0.066,49450.0,67980.0,38160.0,44560.0,84840.0,92820.0,23.77,32.68
47,TN,Tennessee,27-2011,Actors,530.0,0.64,0.161,,,,,,,18.59,28.59
47,TN,Tennessee,27-2012,Producers and Directors,1850.0,0.6,0.564,63410.0,76230.0,37320.0,47540.0,90010.0,125240.0,30.49,36.65
47,TN,Tennessee,27-2021,Athletes and Sports Competitors,,,,56470.0,63250.0,44010.0,46960.0,72640.0,105330.0,,
47,TN,Tennessee,27-2022,Coaches and Scouts,6070.0,1.14,1.854,37430.0,52210.0,23080.0,29100.0,52240.0,78450.0,,
47,TN,Tennessee,27-2023,"Umpires, Referees, and Other Sports Officials",,,,23080.0,28410.0,21430.0,21630.0,30700.0,46380.0,,
47,TN,Tennessee,27-2031,Dancers,120.0,0.61,0.036,,,,,,,22.89,24.18
47,TN,Tennessee,27-2032,Choreographers,,,,62500.0,62430.0,30630.0,41370.0,83710.0,98640.0,30.05,30.02
47,TN,Tennessee,27-2041,Music Directors and Composers,640.0,2.45,0.196,,,,,,,,
47,TN,Tennessee,27-2042,Musicians and Singers,1980.0,2.43,0.606,,,,,,,,
47,TN,Tennessee,27-2091,"Disc Jockeys, Except Radio",,,,,,,,,,26.17,26.65
47,TN,Tennessee,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",320.0,1.01,0.098,,,,,,,20.9,23.79
47,TN,Tennessee,27-3011,Broadcast Announcers and Radio Disc Jockeys,740.0,1.46,0.227,41010.0,52870.0,23700.0,30100.0,61040.0,98870.0,19.72,25.42
47,TN,Tennessee,27-3023,"News Analysts, Reporters, and Journalists",650.0,0.74,0.199,59030.0,77030.0,28340.0,38430.0,76610.0,135030.0,28.38,37.04
47,TN,Tennessee,27-3031,Public Relations Specialists,3000.0,0.5,0.917,56200.0,60960.0,31860.0,42780.0,75900.0,93990.0,27.02,29.31
47,TN,Tennessee,27-3041,Editors,960.0,0.48,0.295,51060.0,60610.0,34670.0,40130.0,76390.0,94410.0,24.55,29.14
47,TN,Tennessee,27-3042,Technical Writers,650.0,0.55,0.198,76950.0,74730.0,46450.0,56250.0,83220.0,105280.0,37.0,35.93
47,TN,Tennessee,27-3043,Writers and Authors,1220.0,1.2,0.373,58620.0,61120.0,41020.0,46940.0,67580.0,91070.0,28.18,29.39
47,TN,Tennessee,27-3091,Interpreters and Translators,710.0,0.63,0.217,49270.0,52610.0,31800.0,39400.0,64970.0,75550.0,23.69,25.3
47,TN,Tennessee,27-3099,"Media and Communication Workers, All Other",,,,47840.0,53060.0,27730.0,37910.0,66970.0,74360.0,23.0,25.51
47,TN,Tennessee,27-4011,Audio and Video Technicians,1990.0,1.34,0.609,48010.0,51110.0,31240.0,38350.0,60030.0,73600.0,23.08,24.57
47,TN,Tennessee,27-4012,Broadcast Technicians,420.0,0.94,0.128,46170.0,52880.0,31360.0,37710.0,58520.0,86770.0,22.2,25.43
47,TN,Tennessee,27-4014,Sound Engineering Technicians,500.0,1.8,0.153,69990.0,81850.0,33920.0,42450.0,109140.0,149530.0,33.65,39.35
47,TN,Tennessee,27-4015,Lighting Technicians,410.0,1.92,0.126,57360.0,71480.0,38040.0,43260.0,78880.0,129420.0,27.58,34.37
47,TN,Tennessee,27-4021,Photographers,1090.0,1.0,0.333,36000.0,42040.0,27520.0,30000.0,46650.0,64220.0,17.31,20.21
47,TN,Tennessee,27-4031,"Camera Operators, Television, Video, and Film",440.0,0.85,0.135,56540.0,71570.0,40590.0,47460.0,84500.0,121460.0,27.18,34.41
47,TN,Tennessee,27-4032,Film and Video Editors,560.0,0.92,0.172,52600.0,59830.0,36670.0,41600.0,64390.0,81730.0,25.29,28.76
47,TN,Tennessee,27-4099,"Media and Communication Equipment Workers, All Other",180.0,0.64,0.054,40120.0,53790.0,30000.0,31340.0,62050.0,105460.0,19.29,25.86
47,TN,Tennessee,29-1011,Chiropractors,530.0,0.66,0.162,79240.0,80490.0,54260.0,61470.0,96120.0,109480.0,38.1,38.7
47,TN,Tennessee,29-1021,"Dentists, General",1470.0,0.61,0.448,154460.0,191880.0,76650.0,123480.0,222560.0,,74.26,92.25
47,TN,Tennessee,29-1022,Oral and Maxillofacial Surgeons,80.0,0.74,0.026,,,,,,,,
47,TN,Tennessee,29-1023,Orthodontists,,,,174830.0,183410.0,79810.0,123490.0,189990.0,,84.05,88.18
47,TN,Tennessee,29-1031,Dietitians and Nutritionists,1470.0,0.9,0.449,62630.0,63030.0,34960.0,52060.0,73330.0,82220.0,30.11,30.3
47,TN,Tennessee,29-1041,Optometrists,590.0,0.66,0.18,110660.0,125970.0,55510.0,89630.0,148920.0,174710.0,53.2,60.56
47,TN,Tennessee,29-1051,Pharmacists,8050.0,1.15,2.457,131290.0,125850.0,72580.0,119150.0,143120.0,161360.0,63.12,60.51
47,TN,Tennessee,29-1071,Physician Assistants,2380.0,0.72,0.726,113990.0,114510.0,91830.0,101420.0,129230.0,136970.0,54.8,55.06
47,TN,Tennessee,29-1081,Podiatrists,80.0,0.39,0.024,213180.0,204310.0,161250.0,185650.0,234850.0,,102.49,98.23
47,TN,Tennessee,29-1122,Occupational Therapists,2490.0,0.77,0.762,96030.0,93100.0,67920.0,80340.0,104190.0,115280.0,46.17,44.76
47,TN,Tennessee,29-1123,Physical Therapists,4420.0,0.84,1.35,100660.0,98090.0,74160.0,82550.0,109110.0,123800.0,48.4,47.16
47,TN,Tennessee,29-1124,Radiation Therapists,510.0,1.29,0.157,77690.0,81740.0,70020.0,77170.0,86420.0,99450.0,37.35,39.3
47,TN,Tennessee,29-1125,Recreational Therapists,130.0,0.4,0.039,50510.0,53300.0,35780.0,39940.0,60580.0,79790.0,24.29,25.63
47,TN,Tennessee,29-1126,Respiratory Therapists,3070.0,1.06,0.938,65000.0,68820.0,51840.0,61410.0,77480.0,80940.0,31.25,33.09
47,TN,Tennessee,29-1127,Speech-Language Pathologists,3510.0,0.93,1.073,82990.0,83200.0,53180.0,65070.0,100050.0,111030.0,39.9,40.0
47,TN,Tennessee,29-1128,Exercise Physiologists,200.0,1.19,0.063,51560.0,54920.0,39810.0,47030.0,59120.0,70790.0,24.79,26.41
47,TN,Tennessee,29-1129,"Therapists, All Other",400.0,0.98,0.123,45800.0,50630.0,27430.0,34330.0,60480.0,76570.0,22.02,24.34
47,TN,Tennessee,29-1131,Veterinarians,1590.0,0.93,0.486,125420.0,129370.0,83730.0,104520.0,154420.0,169400.0,60.3,62.2
47,TN,Tennessee,29-1141,Registered Nurses,67990.0,0.98,20.765,79030.0,82010.0,59540.0,67110.0,88380.0,102040.0,38.0,39.43
47,TN,Tennessee,29-1151,Nurse Anesthetists,2360.0,2.2,0.72,203400.0,195790.0,137240.0,183860.0,206880.0,229510.0,97.79,94.13
47,TN,Tennessee,29-1161,Nurse Midwives,260.0,1.5,0.08,97380.0,109870.0,89710.0,96650.0,126060.0,130780.0,46.82,52.82
47,TN,Tennessee,29-1171,Nurse Practitioners,14300.0,2.19,4.366,108420.0,108180.0,61530.0,98920.0,126010.0,133120.0,52.12,52.01
47,TN,Tennessee,29-1181,Audiologists,260.0,0.85,0.081,89670.0,109000.0,62670.0,78730.0,116870.0,216580.0,43.11,52.4
47,TN,Tennessee,29-1211,Anesthesiologists,860.0,0.97,0.264,,364200.0,72690.0,,,,,175.1
47,TN,Tennessee,29-1212,Cardiologists,570.0,1.48,0.173,,480980.0,134650.0,,,,,231.24
47,TN,Tennessee,29-1213,Dermatologists,130.0,0.6,0.039,,337060.0,74800.0,151850.0,,,,162.05
47,TN,Tennessee,29-1215,Family Medicine Physicians,2520.0,1.1,0.771,229050.0,256650.0,104000.0,177120.0,,,110.12,123.39
47,TN,Tennessee,29-1216,General Internal Medicine Physicians,2680.0,1.89,0.819,67150.0,165060.0,64260.0,67150.0,231180.0,,32.28,79.36
47,TN,Tennessee,29-1217,Neurologists,290.0,1.8,0.09,228350.0,293490.0,70460.0,136010.0,,,109.78,141.1
47,TN,Tennessee,29-1218,Obstetricians and Gynecologists,400.0,0.95,0.123,,299320.0,66780.0,166910.0,,,,143.9
47,TN,Tennessee,29-1221,"Pediatricians, General",910.0,1.0,0.279,176150.0,197990.0,66740.0,159180.0,235880.0,,84.69,95.19
47,TN,Tennessee,29-1223,Psychiatrists,300.0,0.56,0.091,166470.0,197490.0,63490.0,74250.0,,,80.03,94.95
47,TN,Tennessee,29-1229,"Physicians, All Other",4370.0,0.65,1.335,,294790.0,97730.0,215640.0,,,,141.73
47,TN,Tennessee,29-1241,"Ophthalmologists, Except Pediatric",210.0,0.83,0.065,,297300.0,76920.0,139650.0,,,,142.93
47,TN,Tennessee,29-1242,"Orthopedic Surgeons, Except Pediatric",,,,,312890.0,133800.0,178440.0,,,,150.43
47,TN,Tennessee,29-1249,"Surgeons, All Other",430.0,0.83,0.13,,366430.0,66360.0,75640.0,,,,176.17
47,TN,Tennessee,29-1292,Dental Hygienists,4550.0,0.98,1.391,81810.0,83880.0,65460.0,75730.0,92840.0,97460.0,39.33,40.33
47,TN,Tennessee,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",280.0,0.43,0.086,86940.0,103480.0,65210.0,79790.0,113030.0,142560.0,41.8,49.75
47,TN,Tennessee,29-2010,Clinical Laboratory Technologists and Technicians,9470.0,1.3,2.892,57760.0,59280.0,36050.0,42900.0,75980.0,84150.0,27.77,28.5
47,TN,Tennessee,29-2031,Cardiovascular Technologists and Technicians,1200.0,0.92,0.366,63940.0,64270.0,36480.0,38650.0,81520.0,100010.0,30.74,30.9
47,TN,Tennessee,29-2032,Diagnostic Medical Sonographers,2160.0,1.18,0.66,79480.0,76750.0,51240.0,65160.0,84200.0,99470.0,38.21,36.9
47,TN,Tennessee,29-2033,Nuclear Medicine Technologists,430.0,1.19,0.131,80470.0,82890.0,64400.0,76820.0,92640.0,101950.0,38.69,39.85
47,TN,Tennessee,29-2034,Radiologic Technologists and Technicians,4780.0,1.01,1.461,63940.0,66100.0,48450.0,56270.0,76250.0,82830.0,30.74,31.78
47,TN,Tennessee,29-2035,Magnetic Resonance Imaging Technologists,950.0,1.08,0.29,77610.0,76890.0,63190.0,66820.0,81910.0,95150.0,37.31,36.96
47,TN,Tennessee,29-2036,Medical Dosimetrists,100.0,1.22,0.031,130360.0,121090.0,65950.0,116170.0,131900.0,142190.0,62.68,58.22
47,TN,Tennessee,29-2042,Emergency Medical Technicians,3420.0,0.91,1.045,37630.0,40090.0,28440.0,31210.0,46890.0,52210.0,18.09,19.27
47,TN,Tennessee,29-2043,Paramedics,3320.0,1.57,1.015,52860.0,57880.0,38310.0,46730.0,71050.0,75960.0,25.42,27.83
47,TN,Tennessee,29-2051,Dietetic Technicians,240.0,0.38,0.075,,,,,,,,
47,TN,Tennessee,29-2052,Pharmacy Technicians,12350.0,1.19,3.773,38130.0,40720.0,32200.0,36210.0,45380.0,49410.0,18.33,19.58
47,TN,Tennessee,29-2053,Psychiatric Technicians,3490.0,1.21,1.066,37970.0,38920.0,28690.0,32980.0,45510.0,48200.0,18.25,18.71
47,TN,Tennessee,29-2055,Surgical Technologists,2470.0,1.02,0.753,56370.0,58170.0,47060.0,50090.0,62850.0,73110.0,27.1,27.97
47,TN,Tennessee,29-2056,Veterinary Technologists and Technicians,2270.0,0.82,0.694,36940.0,39000.0,30250.0,35750.0,43420.0,48630.0,17.76,18.75
47,TN,Tennessee,29-2057,Ophthalmic Medical Technicians,2300.0,1.41,0.702,38720.0,41940.0,31370.0,35980.0,46970.0,56460.0,18.62,20.16
47,TN,Tennessee,29-2061,Licensed Practical and Licensed Vocational Nurses,19140.0,1.43,5.846,54530.0,53490.0,38680.0,46370.0,60410.0,65140.0,26.22,25.72
47,TN,Tennessee,29-2072,Medical Records Specialists,3580.0,0.9,1.094,49740.0,57510.0,35930.0,40030.0,63280.0,78830.0,23.91,27.65
47,TN,Tennessee,29-2081,"Opticians, Dispensing",1640.0,0.97,0.5,47850.0,48760.0,31580.0,36090.0,59840.0,70970.0,23.01,23.44
47,TN,Tennessee,29-2091,Orthotists and Prosthetists,100.0,0.45,0.029,81270.0,79060.0,51410.0,59220.0,88630.0,110570.0,39.07,38.01
47,TN,Tennessee,29-2092,Hearing Aid Specialists,210.0,0.93,0.063,56010.0,51440.0,26630.0,35130.0,69820.0,77490.0,26.93,24.73
47,TN,Tennessee,29-2099,"Health Technologists and Technicians, All Other",1120.0,0.3,0.342,47000.0,58870.0,38100.0,40570.0,59110.0,98760.0,22.6,28.3
47,TN,Tennessee,29-9021,Health Information Technologists and Medical Registrars,450.0,0.56,0.137,62360.0,67980.0,35000.0,41670.0,96730.0,104280.0,29.98,32.68
47,TN,Tennessee,29-9091,Athletic Trainers,610.0,1.0,0.188,54040.0,51230.0,18620.0,42280.0,61200.0,71850.0,,
47,TN,Tennessee,29-9092,Genetic Counselors,,,,90780.0,88090.0,81670.0,90780.0,90780.0,90780.0,43.65,42.35
47,TN,Tennessee,29-9093,Surgical Assistants,1010.0,2.07,0.307,78330.0,77520.0,43400.0,54090.0,96650.0,107720.0,37.66,37.27
47,TN,Tennessee,29-9099,"Healthcare Practitioners and Technical Workers, All Other",2090.0,2.66,0.638,54990.0,64460.0,33890.0,40720.0,79970.0,105000.0,26.44,30.99
47,TN,Tennessee,31-1120,Home Health and Personal Care Aides,37020.0,0.44,11.307,30720.0,32210.0,25930.0,29040.0,34680.0,38600.0,14.77,15.49
47,TN,Tennessee,31-1131,Nursing Assistants,23030.0,0.78,7.032,36750.0,37040.0,30080.0,33630.0,39160.0,44500.0,17.67,17.81
47,TN,Tennessee,31-1132,Orderlies,780.0,0.69,0.238,37600.0,37860.0,29050.0,35670.0,43710.0,44060.0,18.08,18.2
47,TN,Tennessee,31-2011,Occupational Therapy Assistants,1430.0,1.41,0.437,62060.0,59880.0,23600.0,56370.0,72720.0,77290.0,29.84,28.79
47,TN,Tennessee,31-2012,Occupational Therapy Aides,80.0,0.78,0.025,27110.0,34730.0,24960.0,27040.0,35280.0,71770.0,13.03,16.7
47,TN,Tennessee,31-2021,Physical Therapist Assistants,3140.0,1.37,0.96,62920.0,63180.0,48670.0,56230.0,74710.0,79640.0,30.25,30.37
47,TN,Tennessee,31-2022,Physical Therapist Aides,840.0,0.9,0.257,30700.0,32330.0,20880.0,25790.0,36270.0,42410.0,14.76,15.54
47,TN,Tennessee,31-9011,Massage Therapists,1270.0,0.62,0.389,49670.0,50070.0,35480.0,39380.0,55240.0,61150.0,23.88,24.07
47,TN,Tennessee,31-9091,Dental Assistants,6370.0,0.8,1.947,46090.0,46680.0,36780.0,38980.0,54440.0,59210.0,22.16,22.44
47,TN,Tennessee,31-9092,Medical Assistants,19940.0,1.18,6.09,38150.0,40070.0,32180.0,35920.0,44140.0,48080.0,18.34,19.27
47,TN,Tennessee,31-9093,Medical Equipment Preparers,1510.0,0.97,0.46,44030.0,43950.0,31480.0,35920.0,50330.0,58270.0,21.17,21.13
47,TN,Tennessee,31-9094,Medical Transcriptionists,1420.0,1.55,0.433,40570.0,40040.0,29910.0,34390.0,45920.0,49920.0,19.51,19.25
47,TN,Tennessee,31-9095,Pharmacy Aides,880.0,1.01,0.27,35920.0,36230.0,26990.0,29060.0,39150.0,46690.0,17.27,17.42
47,TN,Tennessee,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,2180.0,0.9,0.667,36440.0,36510.0,29410.0,34670.0,38150.0,44020.0,17.52,17.55
47,TN,Tennessee,31-9097,Phlebotomists,3000.0,1.02,0.916,38440.0,39520.0,30050.0,34720.0,44900.0,48940.0,18.48,19.0
47,TN,Tennessee,31-9099,"Healthcare Support Workers, All Other",1750.0,0.79,0.534,42020.0,46500.0,31460.0,33290.0,59550.0,63730.0,20.2,22.36
47,TN,Tennessee,33-1011,First-Line Supervisors of Correctional Officers,880.0,0.78,0.269,70510.0,68210.0,34840.0,41730.0,80750.0,103090.0,33.9,32.79
47,TN,Tennessee,33-1012,First-Line Supervisors of Police and Detectives,5050.0,1.55,1.543,72220.0,77080.0,47750.0,57260.0,91110.0,112630.0,34.72,37.06
47,TN,Tennessee,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,2120.0,1.07,0.648,74290.0,72850.0,44900.0,56310.0,83300.0,95850.0,35.72,35.02
47,TN,Tennessee,33-1091,First-Line Supervisors of Security Workers,2040.0,1.37,0.624,44300.0,53510.0,34690.0,37340.0,60180.0,89160.0,21.3,25.73
47,TN,Tennessee,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",270.0,0.61,0.081,62660.0,66890.0,48740.0,51240.0,82220.0,91890.0,30.12,32.16
47,TN,Tennessee,33-2011,Firefighters,6510.0,0.92,1.989,47300.0,49810.0,32480.0,37850.0,60920.0,71300.0,22.74,23.95
47,TN,Tennessee,33-2021,Fire Inspectors and Investigators,540.0,1.82,0.166,65940.0,65400.0,50230.0,60990.0,65940.0,83320.0,31.7,31.44
47,TN,Tennessee,33-3011,Bailiffs,160.0,0.44,0.048,36510.0,39450.0,30620.0,32130.0,44820.0,49460.0,17.55,18.97
47,TN,Tennessee,33-3012,Correctional Officers and Jailers,7610.0,0.98,2.324,51490.0,51290.0,37920.0,46150.0,55100.0,65190.0,24.76,24.66
47,TN,Tennessee,33-3021,Detectives and Criminal Investigators,1960.0,0.83,0.598,72800.0,83560.0,49670.0,59020.0,99920.0,144290.0,35.0,40.17
47,TN,Tennessee,33-3031,Fish and Game Wardens,360.0,2.65,0.11,75930.0,80170.0,66550.0,66550.0,87730.0,99330.0,36.51,38.55
47,TN,Tennessee,33-3041,Parking Enforcement Workers,50.0,0.32,0.016,32920.0,37090.0,32780.0,32780.0,39310.0,52670.0,15.83,17.83
47,TN,Tennessee,33-3051,Police and Sheriff's Patrol Officers,13780.0,0.97,4.21,59410.0,60280.0,40940.0,48130.0,70980.0,81340.0,28.56,28.98
47,TN,Tennessee,33-9011,Animal Control Workers,280.0,1.13,0.086,43020.0,42440.0,32960.0,37110.0,46190.0,50630.0,20.68,20.41
47,TN,Tennessee,33-9021,Private Detectives and Investigators,690.0,0.83,0.209,46560.0,59230.0,37150.0,39310.0,66250.0,105140.0,22.38,28.47
47,TN,Tennessee,33-9032,Security Guards,28260.0,1.07,8.632,36090.0,39630.0,28690.0,31070.0,42300.0,60200.0,17.35,19.05
47,TN,Tennessee,33-9091,Crossing Guards and Flaggers,1380.0,0.72,0.42,37770.0,41240.0,32990.0,35040.0,43040.0,51260.0,18.16,19.83
47,TN,Tennessee,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",2160.0,0.71,0.66,27140.0,27410.0,20490.0,22880.0,31600.0,34740.0,13.05,13.18
47,TN,Tennessee,33-9093,Transportation Security Screeners,790.0,0.8,0.242,59950.0,57300.0,47030.0,49000.0,63960.0,67950.0,28.82,27.55
47,TN,Tennessee,33-9094,School Bus Monitors,690.0,0.45,0.211,27650.0,31000.0,24850.0,25370.0,35340.0,43800.0,13.29,14.9
47,TN,Tennessee,33-9099,"Protective Service Workers, All Other",820.0,0.47,0.252,44900.0,50780.0,32830.0,35380.0,62560.0,75940.0,21.59,24.41
47,TN,Tennessee,35-1011,Chefs and Head Cooks,2720.0,0.7,0.83,59470.0,62210.0,40810.0,49390.0,72920.0,87010.0,28.59,29.91
47,TN,Tennessee,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,29540.0,1.17,9.021,37960.0,42680.0,29400.0,34110.0,49390.0,61450.0,18.25,20.52
47,TN,Tennessee,35-2011,"Cooks, Fast Food",16690.0,1.18,5.096,28010.0,29120.0,20900.0,24400.0,34430.0,37580.0,13.47,14.0
